"AMG900"	"Aloxistatin"	"Berberine"	"CA-074.Me"	"Calcitriol"	"Clardribine"	"Cytochalasin.D"	"Dexamethasone"	"Etoposide"	"FCCP"	"Fenbendazole"	"LY2109701"	"LatrunculinB"	"Mebendazole"	"Nicolsamide"	"Nicotinamide"	"Rotenone"	"Staurosporine"	"TC-S7004"	"Tetrandine"	"AMG900:Aloxistatin"	"AMG900:Berberine"	"AMG900:CA-074.Me"	"AMG900:Calcitriol"	"AMG900:Clardribine"	"AMG900:Cytochalasin.D"	"AMG900:Dexamethasone"	"AMG900:Etoposide"	"AMG900:FCCP"	"AMG900:Fenbendazole"	"AMG900:LY2109701"	"AMG900:LatrunculinB"	"AMG900:Mebendazole"	"AMG900:Nicolsamide"	"AMG900:Nicotinamide"	"AMG900:Rotenone"	"AMG900:Staurosporine"	"AMG900:TC-S7004"	"AMG900:Tetrandine"	"Aloxistatin:Berberine"	"Aloxistatin:CA-074.Me"	"Aloxistatin:Calcitriol"	"Aloxistatin:Clardribine"	"Aloxistatin:Cytochalasin.D"	"Aloxistatin:Dexamethasone"	"Aloxistatin:Etoposide"	"Aloxistatin:FCCP"	"Aloxistatin:Fenbendazole"	"Aloxistatin:LY2109701"	"Aloxistatin:LatrunculinB"	"Aloxistatin:Mebendazole"	"Aloxistatin:Nicolsamide"	"Aloxistatin:Nicotinamide"	"Aloxistatin:Rotenone"	"Aloxistatin:Staurosporine"	"Aloxistatin:TC-S7004"	"Aloxistatin:Tetrandine"	"Berberine:CA-074.Me"	"Berberine:Calcitriol"	"Berberine:Clardribine"	"Berberine:Cytochalasin.D"	"Berberine:Dexamethasone"	"Berberine:Etoposide"	"Berberine:FCCP"	"Berberine:Fenbendazole"	"Berberine:LY2109701"	"Berberine:LatrunculinB"	"Berberine:Mebendazole"	"Berberine:Nicolsamide"	"Berberine:Nicotinamide"	"Berberine:Rotenone"	"Berberine:Staurosporine"	"Berberine:TC-S7004"	"Berberine:Tetrandine"	"CA-074.Me:Calcitriol"	"CA-074.Me:Clardribine"	"CA-074.Me:Cytochalasin.D"	"CA-074.Me:Dexamethasone"	"CA-074.Me:Etoposide"	"CA-074.Me:FCCP"	"CA-074.Me:Fenbendazole"	"CA-074.Me:LY2109701"	"CA-074.Me:LatrunculinB"	"CA-074.Me:Mebendazole"	"CA-074.Me:Nicolsamide"	"CA-074.Me:Nicotinamide"	"CA-074.Me:Rotenone"	"CA-074.Me:Staurosporine"	"CA-074.Me:TC-S7004"	"CA-074.Me:Tetrandine"	"Calcitriol:Clardribine"	"Calcitriol:Cytochalasin.D"	"Calcitriol:Dexamethasone"	"Calcitriol:Etoposide"	"Calcitriol:FCCP"	"Calcitriol:Fenbendazole"	"Calcitriol:LY2109701"	"Calcitriol:LatrunculinB"	"Calcitriol:Mebendazole"	"Calcitriol:Nicolsamide"	"Calcitriol:Nicotinamide"	"Calcitriol:Rotenone"	"Calcitriol:Staurosporine"	"Calcitriol:TC-S7004"	"Calcitriol:Tetrandine"	"Clardribine:Cytochalasin.D"	"Clardribine:Dexamethasone"	"Clardribine:Etoposide"	"Clardribine:FCCP"	"Clardribine:Fenbendazole"	"Clardribine:LY2109701"	"Clardribine:LatrunculinB"	"Clardribine:Mebendazole"	"Clardribine:Nicolsamide"	"Clardribine:Nicotinamide"	"Clardribine:Rotenone"	"Clardribine:Staurosporine"	"Clardribine:TC-S7004"	"Clardribine:Tetrandine"	"Cytochalasin.D:Dexamethasone"	"Cytochalasin.D:Etoposide"	"Cytochalasin.D:FCCP"	"Cytochalasin.D:Fenbendazole"	"Cytochalasin.D:LY2109701"	"Cytochalasin.D:LatrunculinB"	"Cytochalasin.D:Mebendazole"	"Cytochalasin.D:Nicolsamide"	"Cytochalasin.D:Nicotinamide"	"Cytochalasin.D:Rotenone"	"Cytochalasin.D:Staurosporine"	"Cytochalasin.D:TC-S7004"	"Cytochalasin.D:Tetrandine"	"Dexamethasone:Etoposide"	"Dexamethasone:FCCP"	"Dexamethasone:Fenbendazole"	"Dexamethasone:LY2109701"	"Dexamethasone:LatrunculinB"	"Dexamethasone:Mebendazole"	"Dexamethasone:Nicolsamide"	"Dexamethasone:Nicotinamide"	"Dexamethasone:Rotenone"	"Dexamethasone:Staurosporine"	"Dexamethasone:TC-S7004"	"Dexamethasone:Tetrandine"	"Etoposide:FCCP"	"Etoposide:Fenbendazole"	"Etoposide:LY2109701"	"Etoposide:LatrunculinB"	"Etoposide:Mebendazole"	"Etoposide:Nicolsamide"	"Etoposide:Nicotinamide"	"Etoposide:Rotenone"	"Etoposide:Staurosporine"	"Etoposide:TC-S7004"	"Etoposide:Tetrandine"	"FCCP:Fenbendazole"	"FCCP:LY2109701"	"FCCP:LatrunculinB"	"FCCP:Mebendazole"	"FCCP:Nicolsamide"	"FCCP:Nicotinamide"	"FCCP:Rotenone"	"FCCP:Staurosporine"	"FCCP:TC-S7004"	"FCCP:Tetrandine"	"Fenbendazole:LY2109701"	"Fenbendazole:LatrunculinB"	"Fenbendazole:Mebendazole"	"Fenbendazole:Nicolsamide"	"Fenbendazole:Nicotinamide"	"Fenbendazole:Rotenone"	"Fenbendazole:Staurosporine"	"Fenbendazole:TC-S7004"	"Fenbendazole:Tetrandine"	"LY2109701:LatrunculinB"	"LY2109701:Mebendazole"	"LY2109701:Nicolsamide"	"LY2109701:Nicotinamide"	"LY2109701:Rotenone"	"LY2109701:Staurosporine"	"LY2109701:TC-S7004"	"LY2109701:Tetrandine"	"LatrunculinB:Mebendazole"	"LatrunculinB:Nicolsamide"	"LatrunculinB:Nicotinamide"	"LatrunculinB:Rotenone"	"LatrunculinB:Staurosporine"	"LatrunculinB:TC-S7004"	"LatrunculinB:Tetrandine"	"Mebendazole:Nicolsamide"	"Mebendazole:Nicotinamide"	"Mebendazole:Rotenone"	"Mebendazole:Staurosporine"	"Mebendazole:TC-S7004"	"Mebendazole:Tetrandine"	"Nicolsamide:Nicotinamide"	"Nicolsamide:Rotenone"	"Nicolsamide:Staurosporine"	"Nicolsamide:TC-S7004"	"Nicolsamide:Tetrandine"	"Nicotinamide:Rotenone"	"Nicotinamide:Staurosporine"	"Nicotinamide:TC-S7004"	"Nicotinamide:Tetrandine"	"Rotenone:Staurosporine"	"Rotenone:TC-S7004"	"Rotenone:Tetrandine"	"Staurosporine:TC-S7004"	"Staurosporine:Tetrandine"	"TC-S7004:Tetrandine"
"MEAN_ObjectSpotTotalIntenCh4"	1.4175433089999	-0.542929406158582	-0.28658202851088	-0.769261806899272	-0.123463252834514	1.51427544974094	1.02854629164839	-0.554554807005953	1.38267447383375	-1.26965005790186	-0.261592493694072	-0.577748148646713	0.514397907656274	-0.405624634417506	-1.13122089159124	0.101183848552756	-0.74677708746107	-0.494447419129381	0.143360115344061	-2.01535356854333	0	0	0	0	-0.616784483171672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944723519529611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.543479610906813	0	0	0	0	0	0	-0.365034970824082	0	0	0	0	0	0	0	0	0.897434984114847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.25482727231168	0	0	0	0	0	0	0	0	0	-1.14270099940771	0	0	-1.10800375814923	0	0	0	0	0	0	0	0	0	0	0	0	0.617916887738557	0	0	0	1.33216030503225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.67158333832339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849906228095208	0	0	0	0	0	0	0	0	0	0	0.705242178368435	0	0	0	0
"SD_ObjectSpotTotalIntenCh4"	0.290044925771245	0.0716805725357572	0.0286397108296197	0.0680503213210067	0.172150845151399	0.534667454462348	0.366084501108944	0.307164941811649	0.87376210797971	-0.332608165799562	0.361811085799875	-0.0108833638681156	0.24909108668915	0.443674228108332	-0.139802453754359	0.331599651007686	0.32479522024945	0.183361967278999	-0.0470686936543241	-0.270959599162865	0	0.765273619889356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932203229395679	0	0	0	0.580639814909586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77694664712215	0	-1.73909452349753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220799901284492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47080837468773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692929527610409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517033446085463	0	0	0	0	0	0	0.598031090233904	0	0	0	0	0	0	0	0	0
"SE_ObjectSpotTotalIntenCh4"	0.837762220710093	-0.185424901527076	-0.359466851235822	-0.377654488324333	-0.585338518898208	0.543157062770184	0.515300281319416	-0.442587761764203	0.182612958289363	-0.27593431465927	2.30843217888873	-0.194440195922978	0.0495711380488791	1.50828875865732	-0.442588429538163	-0.212776102297299	0.357707907744074	0.401400572253735	-0.533354714221463	0.0224868654419086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43716720929569	0	0	0	0	0	0.594768876492067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.655387707537573	0	0	0	-1.1443718650715	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04199720353773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.16455751879008	0	0	-0.501591877401996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.79710711536821	0	0	0	0	0	0	0	0.87911594451482	0	0	0	0	-0.247090038310155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69999238501108	0	0	0	0	0	0	0	0	0
"CV_ObjectSpotTotalIntenCh4"	-0.284729368100097	-0.245747616617884	-0.447267923255069	-0.0454559215690701	-0.52937391415202	-0.466743228630412	-0.16039764919395	-0.146331699515096	-0.557373948150269	-0.0283874125059514	0.635212461289985	-0.0105201930597371	-0.269579542132474	0.155472641931217	-0.0658155331538441	-0.392260244091364	0.267232227251944	0.625655028822403	-0.262459136301038	3.06025515656603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.795252982163037	0	0	0	-2.55193317887558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.60914375132736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13440006552927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.626686631033279	0	0	0	0	0	0	0	0	0	0	0	0	0.95805031848697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.14936000587043	0	0	0	0	0	0	0	0	0	0.509087685492688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390580917727324	0	0	0	0	0	0	0	0	0
"MEAN_ObjectSpotAvgIntenCh4"	0.0764143832745042	0.188896079719941	0.0312606969669199	0.593033550762419	0.247036551966387	0.0225296779206806	1.74897078686528	0.169237879585239	0.485699544826884	0.249353587010406	0.408830445427575	-0.0390894023528948	0.0041418051487343	0.646167956404104	0.467783449899963	0.430368701877946	0.760963983581039	0.0765859961040089	0.119720242443971	0.258780379635437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.579044759392879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7669700566886	0	0	0	0	0	0	0.521486542667833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.528598714803476	0	0	0	0	0	0	0	0.94269033610041	0	0	0	0	0	0	0	0	0	0	0	0.648740056665521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38391904868578	0	0	0	1.07843067690765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SD_ObjectSpotAvgIntenCh4"	0.218674236195627	0.107321406390873	0.222684183101872	0.458392921105718	0.246202728809868	0.0283251525078806	0.990707920477874	0.129317479272337	0.34392735970743	0.209807384420297	1.12545898581276	0.163654428583504	0.150189344262744	0.587524562998797	0.420174278413792	0.400179609520513	0.670623796375786	0.264942715358447	-0.0632139184736437	1.30076304175814	0	-0.442788627044917	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.595202390159534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597868700108319	0	0	2.52744033059446	0	-2.14840122048637	0	-0.332439316723282	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24658724207772	0	0	0	0	0	0	0	0	0	0	0	0.431980823654059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.743800765696197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.00080269064396	0	0	0	0	0	0	0	0.135839263068066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.03838133588148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.469240879536452	0	0	0	0	0	0	0	0	0.637684953692037	0	0	0	0	0	0	0	0	0
"SE_ObjectSpotAvgIntenCh4"	0.231723632730651	-0.0292623591360974	-0.065560708649498	0.134982259377092	-0.0143528672166035	0.0707797710529348	0.605771650321553	-0.0930692016424392	-0.0255940700715259	-0.077619076734569	1.44910087743353	0.0730469235656635	0	0.607057949095308	0.160689209078148	0.118908811440506	0.482143156088014	0.128206350034878	-0.106736765523446	1.41674900534068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.42756317916959	0	0	0	0	0	0	0	0	0.380197674839902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29831996863045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.743397539709511	0	0	0	-0.769065801709033	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20206518048935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.20227149758015	0	0	0	0	0	0	0	0.527068916976482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.54764952984724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.688015788995043	0	0	0	0	0	0	0	0	0.386786195743399	0	0	0	0	0	0	0	0	0
"CV_ObjectSpotAvgIntenCh4"	0.840676270023073	0.174975706942238	0.113826850654262	0.122991778010346	0.16258246408171	-0.108475251011391	0.230305669919921	-0.0453637831337504	-0.120842401939754	0.326633838920401	0.172207536875183	0.182355596858069	0.168216701690538	0.0133693854878428	0.175119761696693	-0.117865898680428	0.0643088305745243	0.194019254252601	-0.106992602550672	0.748460730811751	0	-1.03748237109697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.676912280152374	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90104856253843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571999624568164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.410856381894231	0	0	-0.564930616103247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252969066311757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393232042932867	0	0	0	0	0	0	0	0	0
"SpotCountCh5"	-1.16538528440488	-0.282532947796434	-0.207846686864954	-0.90108232069861	-0.375853692026685	-0.188832374920933	-0.939896439176697	0.187287610175239	-0.912627409832933	-0.910452035832306	-1.04935043677353	-0.0151796118175337	-0.213215163954028	-1.26605866695094	-0.946074399041382	-0.508816666899828	-1.10696813911991	-0.466308580576045	-0.614899782868985	-1.12610430386585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24413887427025	0	0	0	0	0	0	0	0	-0.732046680153845	0	-0.598475978267053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.561083190079928	0	0	0	0	0	-0.749236170913959	0	0	0	0	0	0	0	0	0	0	1.03709213437755	0	0.722783084568875	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.15588389615371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0922847129328759	0	0	-1.13305103244765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553738032649727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.158953582310737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.775377802625915	0	0	0	0	0	0	0	0	0
"SpotTotalAreaCh5"	-0.646142175021518	-0.371304837546965	-0.820992987866004	-0.556767255492592	-0.636542265957545	-0.391736868093036	-0.746176324642149	-0.342174379108093	-0.849707875678636	-0.882537327844931	-0.586057107985601	-0.637007501404767	-0.639683811220774	-1.07388644759065	-0.646277733731476	-0.715695722482672	-0.739811008674845	-0.647209680025523	-0.643877650332594	-0.678852400142128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210563225001092	1.08900390328827	0	0	-1.14418078919937	0	0	0	0.431319343242324	0	0	0	-0.833643453027882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2910939622462	0	0	0	0	0	0	0	0	-0.448323205468513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.872960091280056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550069885413906	0	0	-0.296851309120365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21491054578345	0	0	0	0	0	0	0	0	0	-0.197103276624046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.883149570478357	0	0	0	0	0	0	0	0	0
"SpotAvgAreaCh5"	0.0874213107777473	0.340404194471077	0.367970281885851	0.576124567049048	0.336882978790494	0.386631657185492	0.986419683827777	0.258854342667624	1.11202420936036	0.244456353235744	1.06215430683993	0.132753933924815	0.130183178994908	1.08480485334993	0.477077975594162	0.230530432325455	0.430609282541071	-0.022403969558119	0.154110566595567	0.407655069991752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804745290587345	0	0	0	0.0547201894605307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.36867225063952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364740259369754	0	0	0	0	0	0	0	0	0	0	0	1.534726134737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908365090821484	0	0	0	0	0	0	0	0	0	-0.420693785368411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.864563435220095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774092662322411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709621479994651	0	0	0
"SpotTotalIntenCh5"	-0.669906105399221	-0.103901666866263	-0.794781558908231	-0.615352832005192	-0.626283162909236	-0.62181859087956	-0.670027933650062	-0.245866777478266	-0.469314085839291	-0.892149050159709	-0.568952508245276	-0.506917734302196	-0.63199173929397	-0.88792465141209	-0.647858092591312	-0.600160050014472	-0.499427016003903	-0.649219733570809	-0.768127786465448	-0.724707932696082	0	0.0730839888294293	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09447149502078	0	0	-1.09038235375232	0	0	0	0.988975473651098	0	0	0	-1.16562990212514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.525746983393319	0	0	0	0	0	0	0	1.1235091371329	-0.111604349878138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.843174596183087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618774334818908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.717878687254176	0	0.0131781444589442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.11342120618304	0	0	0	0	0	0	0	0	0
"SpotAvgIntenCh5"	0.463990140473607	0.87332114450754	0.485055722203915	1.04365955673067	0.533432559804942	0.558995860116124	0.929943737485917	0.180278261000142	0.973823097752526	0.24228140217428	0.805918436592864	0.375975107015873	0.543577559104419	0.685016962106966	0.302534469610682	0.333046091112152	0.417709591543637	0.320295503021294	0.530015881968034	1.05586882847977	0	0	-1.08877212069002	0	0	0	0	0	0	0	0	0	0	0	0	-1.19345006431745	0	-0.333148430533277	0.894797542395534	0	0	0	0	0	0.163034697977554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593209373142235	0	0	0	-0.791531675582462	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560732776273726	0	0	0	0	0	0	0	0	0	0	0	0.387120841863812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38750232242944	0	0	0	0.846287316306566	0	0	0	0	0	-0.512496227176436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.491932318079672	0	0	0	0	0	0	-1.00146003951113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247411693451404	0	0	0	0	0	0	0.666454251647561	0	0	0	0	0	0	0	0	0
"SpotTotalIntenPerSpotCh5"	0.412316259458467	0.501136202304595	0.411833146430731	0.60131543865666	0.50967705720987	0.570906617449725	0.693727665457226	0.325410712748459	0.869291914418687	0.363007302026185	0.549242343723922	0.483929643357615	0.488594175851247	0.809875332170099	0.512247417694469	0.957172799125095	0.300367515350973	0.468314031906991	0.453382544501975	0.536730875540906	0	-0.252735243561072	0	0	0	0	0	0	0	0	0	0	0	0	-0.811650327964935	0	0	0	0.604351530043723	0	0	0	0.660354417224775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824605656057636	0	0	0	-0.77025168872601	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178449982565017	0	0	0	0	0	0	0	0	0	0	0	0.838307750182241	0	0	0	0	0	0	0	0	0	0	-0.41045922419109	0	0	0	0	0	1.06895380913729	0	0	0	0	0	0	0	0	0	-0.448970475079827	0	0	0	0	0	0	0	0	0	0	0	0.766167459419045	0	0	0	0	0	0	0	0	0	0	0	0	-0.902704107278476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0916562442210178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SpotCountPerObjectCh5"	-0.357880349276999	-0.310122871888459	-0.979013232655565	-0.498534125966795	-0.618859921465805	-0.271315030755271	-0.846395661269624	-0.49124151001194	-0.889195461932742	-0.797750057628745	-0.717746849799617	-0.815973012279527	-0.533238718034341	-0.890923474985095	-0.636410225127824	-0.788633800806727	-0.934626477192245	-0.456071452567845	-0.278383149857009	-0.586833157474209	0	0.900927830895605	0	0	0	0	0.686399392127861	0	0	0	0	0	0	0	0	0	0	0	-0.547510707387084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.677391225990583	0	0	0	0.287932697502625	0	0	-0.77702041233466	0	0	0	0	0	0	0	0	0	0	-0.787896655494135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.455011416676924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SpotTotalAreaPerObjectCh5"	0.94918897265283	0.0799040014373651	-0.395364538244966	0.257943927952935	-0.528057976750179	1.0586176544785	0.433000965088284	0.0307519184730352	1.59183407571864	-1.19329133790351	0.697004786894243	-0.888817036247807	0.15406411526327	0.251547517326469	-0.602403636646702	-0.669069959356229	-0.763631251307708	0.0526267583162695	-0.603731013736204	-0.790467302545759	0	0	0	0	-1.54123094157454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.8928018765986	0	0	0	0	0	0	0	0	0	0	0	-0.651057243323996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574904246244867	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658864302534296	0	0	0	-0.230310755016625	0	0	0	0	0	0	0	-0.745377859037654	0	0	1.22911959977885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.979691957157958	0	-0.672612650609032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944195234287126	0	0	0	0	0	0	0.395634162432305	0	0	0	0	1.35059477418617	0	0	0	0
